gene_stable_id	protein_stable_id	species	identity	homology_type	homology_gene_stable_id	homology_protein_stable_id	homology_species	homology_identity	dn	ds	goc_score	wga_coverage	is_high_confidence	homology_id
ENSMUSG00000044405	ENSMUSP00000051732	mus_musculus	62.5	ortholog_one2one	ENSG00000182035	ENSP00000440331	homo_sapiens	62.5	NULL	NULL	100	100.00	1	90036638
ENSMUSG00000090515	ENSMUSP00000129289	mus_musculus	52.4752	ortholog_one2one	ENSG00000206107	ENSP00000372286	homo_sapiens	51.2077	NULL	NULL	75	100.00	1	90036639
ENSMUSG00000005054	ENSMUSP00000005185	mus_musculus	78.5714	ortholog_one2one	ENSG00000160213	ENSP00000291568	homo_sapiens	78.5714	NULL	NULL	75	100.00	1	90036640
ENSMUSG00000006519	ENSMUSP00000017604	mus_musculus	88.0208	ortholog_one2one	ENSG00000051523	ENSP00000261623	homo_sapiens	86.6667	NULL	NULL	100	100.00	1	90036641
ENSMUSG00000067714	ENSMUSP00000085630	mus_musculus	80.914	ortholog_one2one	ENSG00000184574	ENSP00000327875	homo_sapiens	80.914	NULL	NULL	100	100.00	1	90036642
ENSMUSG00000047415	ENSMUSP00000105693	mus_musculus	92.0548	ortholog_one2one	ENSG00000119714	ENSP00000498702	homo_sapiens	92.0548	NULL	NULL	100	100.00	1	90036643
ENSMUSG00000022112	ENSMUSP00000022707	mus_musculus	85.6643	ortholog_one2one	ENSG00000179399	ENSP00000366267	homo_sapiens	85.6643	NULL	NULL	100	100.00	1	90036644
ENSMUSG00000055653	ENSMUSP00000064131	mus_musculus	94.1278	ortholog_one2one	ENSG00000147257	ENSP00000359854	homo_sapiens	93.9655	NULL	NULL	100	100.00	1	90036645
ENSMUSG00000032126	ENSMUSP00000076575	mus_musculus	90.8587	ortholog_one2one	ENSG00000256269	ENSP00000498786	homo_sapiens	90.8587	NULL	NULL	100	99.64	1	90036646
ENSMUSG00000034509	ENSMUSP00000125915	mus_musculus	76.8116	ortholog_one2one	ENSG00000124688	ENSP00000361244	homo_sapiens	77.3723	NULL	NULL	100	100.00	1	90036647
ENSMUSG00000009588	ENSMUSP00000009732	mus_musculus	66.5399	ortholog_one2one	ENSG00000070526	ENSP00000156626	homo_sapiens	58.3333	NULL	NULL	75	0.00	1	90036648
ENSMUSG00000039195	ENSMUSP00000038970	mus_musculus	93.9759	ortholog_one2one	ENSG00000171159	ENSP00000362085	homo_sapiens	93.9759	NULL	NULL	100	100.00	1	90036649
ENSMUSG00000055862	ENSMUSP00000151397	mus_musculus	75.7709	ortholog_one2one	ENSG00000099840	ENSP00000378712	homo_sapiens	74.1379	NULL	NULL	100	100.00	1	90036650
ENSMUSG00000029269	ENSMUSP00000112679	mus_musculus	71.5719	ortholog_one2one	ENSG00000173597	ENSP00000308770	homo_sapiens	72.2973	NULL	NULL	75	100.00	1	90036651
ENSMUSG00000036061	ENSMUSP00000155594	mus_musculus	86.0215	ortholog_one2one	ENSG00000123415	ENSP00000507590	homo_sapiens	88.8889	NULL	NULL	75	100.00	1	90036652
ENSMUSG00000051855	ENSMUSP00000119038	mus_musculus	97.8528	ortholog_one2one	ENSG00000106484	ENSP00000223215	homo_sapiens	95.2239	NULL	NULL	100	100.00	1	90036653
ENSMUSG00000044199	ENSMUSP00000050412	mus_musculus	81.3472	ortholog_one2one	ENSG00000125910	ENSP00000246115	homo_sapiens	81.7708	NULL	NULL	100	100.00	1	90036654
ENSMUSG00000045092	ENSMUSP00000050897	mus_musculus	94.2408	ortholog_one2one	ENSG00000170989	ENSP00000305416	homo_sapiens	94.2408	NULL	NULL	100	100.00	1	90036655
ENSMUSG00000045087	ENSMUSP00000113843	mus_musculus	84.5	ortholog_one2one	ENSG00000180739	ENSP00000328472	homo_sapiens	84.9246	NULL	NULL	100	100.00	1	90036656
ENSMUSG00000043895	ENSMUSP00000053394	mus_musculus	90.9091	ortholog_one2one	ENSG00000267534	ENSP00000496438	homo_sapiens	90.6516	NULL	NULL	100	100.00	1	90036657
ENSMUSG00000067586	ENSMUSP00000085293	mus_musculus	87.5661	ortholog_one2one	ENSG00000213694	ENSP00000350878	homo_sapiens	87.5661	NULL	NULL	100	100.00	1	90036658
ENSMUSG00000021772	ENSMUSP00000121496	mus_musculus	95.3125	ortholog_one2one	ENSG00000197885	ENSP00000400385	homo_sapiens	95.3125	NULL	NULL	100	100.00	1	90036659
ENSMUSG00000032386	ENSMUSP00000112385	mus_musculus	88.6403	ortholog_one2one	ENSG00000103671	ENSP00000261884	homo_sapiens	88.6403	NULL	NULL	100	100.00	1	90036660
ENSMUSG00000010175	ENSMUSP00000135703	mus_musculus	98.3718	ortholog_one2one	ENSG00000117707	ENSP00000355925	homo_sapiens	98.3718	NULL	NULL	100	100.00	1	90036661
ENSMUSG00000042320	ENSMUSP00000135881	mus_musculus	64.5868	ortholog_one2one	ENSG00000119608	ENSP00000451223	homo_sapiens	64.6959	NULL	NULL	100	100.00	1	90036662
ENSMUSG00000034041	ENSMUSP00000046010	mus_musculus	78.0576	ortholog_one2one	ENSG00000104903	ENSP00000264824	homo_sapiens	77.5	NULL	NULL	100	100.00	1	90036663
ENSMUSG00000022677	ENSMUSP00000023357	mus_musculus	78.7356	ortholog_one2one	ENSG00000133393	ENSP00000255759	homo_sapiens	78.7356	NULL	NULL	75	89.13	1	90036664
ENSMUSG00000034958	ENSMUSP00000036721	mus_musculus	91.129	ortholog_one2one	ENSG00000167654	ENSP00000390941	homo_sapiens	91.3747	NULL	NULL	100	100.00	1	90036671
ENSMUSG00000027674	ENSMUSP00000142196	mus_musculus	92.7692	ortholog_one2one	ENSG00000114757	ENSP00000419975	homo_sapiens	96.3259	NULL	NULL	100	100.00	1	90036672
ENSMUSG00000015721	ENSMUSP00000015866	mus_musculus	50.045	ortholog_one2one	ENSG00000171487	ENSP00000375063	homo_sapiens	46.3333	NULL	NULL	0	84.80	0	90036673
ENSMUSG00000036743	ENSMUSP00000042590	mus_musculus	94.8	ortholog_one2one	ENSG00000154611	ENSP00000409284	homo_sapiens	94.8	NULL	NULL	100	100.00	1	90036674
ENSMUSG00000044505	ENSMUSP00000058050	mus_musculus	94.2664	ortholog_one2one	ENSG00000213171	ENSP00000357810	homo_sapiens	94.2664	NULL	NULL	100	100.00	1	90036675
ENSMUSG00000044533	ENSMUSP00000131474	mus_musculus	98.6348	ortholog_one2one	ENSG00000140988	ENSP00000341885	homo_sapiens	98.6348	NULL	NULL	100	99.83	1	90036676
ENSMUSG00000059852	ENSMUSP00000077112	mus_musculus	85.2083	ortholog_one2one	ENSG00000178342	ENSP00000315654	homo_sapiens	87.7682	NULL	NULL	100	98.54	1	90036677
ENSMUSG00000040770	ENSMUSP00000039641	mus_musculus	76.3314	ortholog_one2one	ENSG00000166090	ENSP00000380417	homo_sapiens	80.1242	NULL	NULL	100	100.00	1	90036678
ENSMUSG00000061808	ENSMUSP00000074783	mus_musculus	81.6327	ortholog_one2one	ENSG00000118271	ENSP00000237014	homo_sapiens	81.6327	NULL	NULL	100	100.00	1	90036679
ENSMUSG00000025481	ENSMUSP00000147522	mus_musculus	20.339	ortholog_one2one	ENSG00000183463	ENSP00000333490	homo_sapiens	13.8728	NULL	NULL	0	0.00	0	90036680
ENSMUSG00000030662	ENSMUSP00000032898	mus_musculus	98.268	ortholog_one2one	ENSG00000065150	ENSP00000499125	homo_sapiens	98.268	NULL	NULL	100	100.00	1	90036681
ENSMUSG00000032307	ENSMUSP00000059798	mus_musculus	94.9735	ortholog_one2one	ENSG00000140367	ENSP00000267938	homo_sapiens	95.7333	NULL	NULL	50	100.00	1	90036682
ENSMUSG00000073838	ENSMUSP00000095656	mus_musculus	93.5841	ortholog_one2one	ENSG00000178952	ENSP00000322439	homo_sapiens	92.967	NULL	NULL	100	100.00	1	90036683
ENSMUSG00000021431	ENSMUSP00000089230	mus_musculus	87.2404	ortholog_one2one	ENSG00000168566	ENSP00000339834	homo_sapiens	86.7257	NULL	NULL	100	100.00	1	90036684
ENSMUSG00000037924	ENSMUSP00000149249	mus_musculus	87.3786	ortholog_one2one	ENSG00000184155	ENSP00000334441	homo_sapiens	87.3786	NULL	NULL	100	100.00	1	90036685
ENSMUSG00000061288	ENSMUSP00000107609	mus_musculus	95.5457	ortholog_one2one	ENSG00000135090	ENSP00000376317	homo_sapiens	95.5457	NULL	NULL	100	100.00	1	90036686
ENSMUSG00000059923	ENSMUSP00000021090	mus_musculus	99.5392	ortholog_one2one	ENSG00000177885	ENSP00000339007	homo_sapiens	99.5392	NULL	NULL	100	100.00	1	90036687
ENSMUSG00000031927	ENSMUSP00000049826	mus_musculus	74.3802	ortholog_one2one	ENSG00000257057	ENSP00000490577	homo_sapiens	71.4286	NULL	NULL	75	100.00	1	90036688
ENSMUSG00000003099	ENSMUSP00000003183	mus_musculus	97.7956	ortholog_one2one	ENSG00000011485	ENSP00000012443	homo_sapiens	97.7956	NULL	NULL	100	100.00	1	90036689
ENSMUSG00000024387	ENSMUSP00000134218	mus_musculus	100	ortholog_one2one	ENSG00000204435	ENSP00000365042	homo_sapiens	100	NULL	NULL	100	100.00	1	90036690
ENSMUSG00000039485	ENSMUSP00000036360	mus_musculus	78.3251	ortholog_one2one	ENSG00000187189	ENSP00000410943	homo_sapiens	76.8116	NULL	NULL	75	100.00	1	90036691
ENSMUSG00000027309	ENSMUSP00000046992	mus_musculus	84.9025	ortholog_one2one	ENSG00000088854	ENSP00000252032	homo_sapiens	85.0467	NULL	NULL	100	100.00	1	90036692
ENSMUSG00000040865	ENSMUSP00000095325	mus_musculus	94.6131	ortholog_one2one	ENSG00000114933	ENSP00000384198	homo_sapiens	94.0604	NULL	NULL	100	100.00	1	90036693
ENSMUSG00000079165	ENSMUSP00000127076	mus_musculus	45.2107	ortholog_one2one	ENSG00000205307	ENSP00000481773	homo_sapiens	39.7306	NULL	NULL	100	100.00	0	90036694
ENSMUSG00000026185	ENSMUSP00000027377	mus_musculus	95.572	ortholog_one2one	ENSG00000115461	ENSP00000233813	homo_sapiens	95.2206	NULL	NULL	100	100.00	1	90036698
ENSMUSG00000090083	ENSMUSP00000024817	mus_musculus	70.082	ortholog_one2one	ENSG00000112130	ENSP00000362578	homo_sapiens	70.5155	NULL	NULL	100	100.00	1	90036699
ENSMUSG00000031508	ENSMUSP00000033905	mus_musculus	79.0361	ortholog_one2one	ENSG00000088448	ENSP00000267339	homo_sapiens	78.0952	NULL	NULL	100	100.00	1	90036700
ENSMUSG00000001630	ENSMUSP00000001675	mus_musculus	97.6293	ortholog_one2one	ENSG00000211455	ENSP00000373684	homo_sapiens	97.6293	NULL	NULL	100	100.00	1	90036701
ENSMUSG00000024006	ENSMUSP00000113657	mus_musculus	98.7097	ortholog_one2one	ENSG00000112079	ENSP00000229812	homo_sapiens	98.7097	NULL	NULL	100	100.00	1	90036702
ENSMUSG00000027636	ENSMUSP00000029164	mus_musculus	80.3089	ortholog_one2one	ENSG00000101082	ENSP00000262866	homo_sapiens	79.6935	NULL	NULL	100	100.00	1	90036703
ENSMUSG00000072889	ENSMUSP00000084467	mus_musculus	88.9978	ortholog_one2one	ENSG00000170448	ENSP00000422037	homo_sapiens	89.6817	NULL	NULL	50	100.00	1	90036704
ENSMUSG00000034164	ENSMUSP00000061704	mus_musculus	80.4054	ortholog_one2one	ENSG00000186998	ENSP00000335481	homo_sapiens	80.5869	NULL	NULL	100	100.00	1	90036705
ENSMUSG00000036022	ENSMUSP00000069112	mus_musculus	83.2031	ortholog_one2one	ENSG00000156504	ENSP00000339207	homo_sapiens	79.7753	NULL	NULL	100	100.00	1	90036706
ENSMUSG00000036013	ENSMUSP00000110484	mus_musculus	33.8889	ortholog_one2one	ENSG00000156500	ENSP00000496338	homo_sapiens	22.5926	NULL	NULL	75	89.54	0	90036707
ENSMUSG00000074922	ENSMUSP00000097152	mus_musculus	97.8873	ortholog_one2one	ENSG00000187866	ENSP00000377807	homo_sapiens	96.8641	NULL	NULL	100	100.00	1	90036708
ENSMUSG00000025403	ENSMUSP00000026470	mus_musculus	93.8492	ortholog_one2one	ENSG00000182199	ENSP00000333667	homo_sapiens	93.8492	NULL	NULL	100	100.00	1	90036709
ENSMUSG00000020534	ENSMUSP00000018744	mus_musculus	91.2134	ortholog_one2one	ENSG00000176974	ENSP00000318868	homo_sapiens	90.2691	NULL	NULL	50	100.00	1	90036710
ENSMUSG00000078716	ENSMUSP00000103498	mus_musculus	91.2997	ortholog_one2one	ENSG00000137103	ENSP00000493496	homo_sapiens	91.9913	NULL	NULL	100	100.00	1	90036711
ENSMUSG00000027314	ENSMUSP00000099575	mus_musculus	86.2974	ortholog_one2one	ENSG00000128917	ENSP00000249749	homo_sapiens	86.4234	NULL	NULL	100	100.00	1	90036712
ENSMUSG00000048387	ENSMUSP00000055486	mus_musculus	97.7444	ortholog_one2one	ENSG00000143867	ENSP00000272223	homo_sapiens	97.7444	NULL	NULL	100	100.00	1	90036713
ENSMUSG00000027954	ENSMUSP00000029566	mus_musculus	85.8537	ortholog_one2one	ENSG00000169242	ENSP00000357392	homo_sapiens	85.8537	NULL	NULL	100	100.00	1	90036714
ENSMUSG00000027434	ENSMUSP00000069666	mus_musculus	98.1685	ortholog_one2one	ENSG00000125820	ENSP00000366347	homo_sapiens	98.1685	NULL	NULL	100	100.00	1	90036715
ENSMUSG00000043432	ENSMUSP00000061079	mus_musculus	55.6701	ortholog_one2one	ENSG00000275183	ENSP00000479355	homo_sapiens	56.4854	NULL	NULL	100	100.00	1	90036718
ENSMUSG00000031483	ENSMUSP00000033873	mus_musculus	97.3529	ortholog_one2one	ENSG00000147475	ENSP00000428112	homo_sapiens	97.6401	NULL	NULL	50	100.00	1	90036719
ENSMUSG00000025198	ENSMUSP00000071618	mus_musculus	95.977	ortholog_one2one	ENSG00000107566	ENSP00000410964	homo_sapiens	95.977	NULL	NULL	100	100.00	1	90036720
ENSMUSG00000017774	ENSMUSP00000099563	mus_musculus	96.7074	ortholog_one2one	ENSG00000197879	ENSP00000496954	homo_sapiens	96.7074	NULL	NULL	100	100.00	1	90036721
ENSMUSG00000020723	ENSMUSP00000021066	mus_musculus	98.1651	ortholog_one2one	ENSG00000075461	ENSP00000262138	homo_sapiens	98.1651	NULL	NULL	100	100.00	1	90036724
ENSMUSG00000053395	ENSMUSP00000138618	mus_musculus	94.7991	ortholog_one2one	ENSG00000142408	ENSP00000270458	homo_sapiens	94.3529	NULL	NULL	100	100.00	1	90036725
ENSMUSG00000066189	ENSMUSP00000081664	mus_musculus	98.7302	ortholog_one2one	ENSG00000006116	ENSP00000005284	homo_sapiens	98.7302	NULL	NULL	100	100.00	1	90036726
ENSMUSG00000019146	ENSMUSP00000019290	mus_musculus	98.7616	ortholog_one2one	ENSG00000166862	ENSP00000300105	homo_sapiens	98.7616	NULL	NULL	100	100.00	1	90036727
ENSMUSG00000016942	ENSMUSP00000155401	mus_musculus	83.8548	ortholog_one2one	ENSG00000187045	ENSP00000501573	homo_sapiens	83.5411	NULL	NULL	100	100.00	1	90036728
ENSMUSG00000049565	ENSMUSP00000121755	mus_musculus	53.4815	ortholog_one2one	ENSG00000162641	ENSP00000359018	homo_sapiens	43.1818	NULL	NULL	100	96.26	0	90036729
ENSMUSG00000039158	ENSMUSP00000041614	mus_musculus	59.4729	ortholog_one2one	ENSG00000106948	ENSP00000363201	homo_sapiens	58.0264	NULL	NULL	100	100.00	1	90036730
ENSMUSG00000034416	ENSMUSP00000104721	mus_musculus	63.592	ortholog_one2one	ENSG00000166473	ENSP00000434417	homo_sapiens	63.6438	NULL	NULL	100	100.00	1	90036731
ENSMUSG00000022657	ENSMUSP00000023336	mus_musculus	57.8073	ortholog_one2one	ENSG00000153283	ENSP00000342040	homo_sapiens	61.1599	NULL	NULL	100	98.39	1	90036732
ENSMUSG00000026523	ENSMUSP00000091846	mus_musculus	80.9041	ortholog_one2one	ENSG00000162843	ENSP00000402446	homo_sapiens	80.385	NULL	NULL	100	99.90	1	90036733
ENSMUSG00000024663	ENSMUSP00000158807	mus_musculus	75.6944	ortholog_one2one	ENSG00000167994	ENSP00000378313	homo_sapiens	85.6021	NULL	NULL	100	100.00	1	90036734
ENSMUSG00000020101	ENSMUSP00000020301	mus_musculus	76.3754	ortholog_one2one	ENSG00000107738	ENSP00000378409	homo_sapiens	75.8842	NULL	NULL	75	100.00	1	90036735
ENSMUSG00000000317	ENSMUSP00000000326	mus_musculus	90.0844	ortholog_one2one	ENSG00000161940	ENSP00000293805	homo_sapiens	89.1441	NULL	NULL	100	100.00	1	90036736
ENSMUSG00000030329	ENSMUSP00000032479	mus_musculus	92.0863	ortholog_one2one	ENSG00000139200	ENSP00000443919	homo_sapiens	92.7536	NULL	NULL	100	100.00	1	90036737
ENSMUSG00000057858	ENSMUSP00000063913	mus_musculus	78.3898	ortholog_one2one	ENSG00000165669	ENSP00000358183	homo_sapiens	79.3991	NULL	NULL	100	100.00	1	90036738
ENSMUSG00000055882	ENSMUSP00000066520	mus_musculus	83.9662	ortholog_one2one	ENSG00000183260	ENSP00000358932	homo_sapiens	84.8614	NULL	NULL	100	100.00	1	90036739
ENSMUSG00000050043	ENSMUSP00000107294	mus_musculus	92.8814	ortholog_one2one	ENSG00000213593	ENSP00000278422	homo_sapiens	92.5676	NULL	NULL	100	100.00	1	90036740
ENSMUSG00000079722	ENSMUSP00000111413	mus_musculus	65.3704	ortholog_one2one	ENSG00000120440	ENSP00000239587	homo_sapiens	59.6284	NULL	NULL	25	94.35	1	90036741
ENSMUSG00000075229	ENSMUSP00000125874	mus_musculus	96.5278	ortholog_one2one	ENSG00000160124	ENSP00000291458	homo_sapiens	96.5278	NULL	NULL	100	100.00	1	90036742
ENSMUSG00000067825	ENSMUSP00000085921	mus_musculus	74.7541	ortholog_one2one	ENSG00000215193	ENSP00000382648	homo_sapiens	74.7541	NULL	NULL	100	100.00	1	90036743
ENSMUSG00000053773	ENSMUSP00000067662	mus_musculus	81.388	ortholog_one2one	ENSG00000080511	ENSP00000466058	homo_sapiens	82.9582	NULL	NULL	100	100.00	1	90036744
ENSMUSG00000068580	ENSMUSP00000087636	mus_musculus	81.2339	ortholog_one2one	ENSG00000166140	ENSP00000347498	homo_sapiens	67.0913	NULL	NULL	100	100.00	1	90036745
ENSMUSG00000027882	ENSMUSP00000099681	mus_musculus	91.8919	ortholog_one2one	ENSG00000116266	ENSP00000359025	homo_sapiens	91.8919	NULL	NULL	100	100.00	1	90036746
ENSMUSG00000020219	ENSMUSP00000020440	mus_musculus	94.7368	ortholog_one2one	ENSG00000099800	ENSP00000215570	homo_sapiens	94.7368	NULL	NULL	100	100.00	1	90036747
ENSMUSG00000028149	ENSMUSP00000096173	mus_musculus	95.3872	ortholog_one2one	ENSG00000138698	ENSP00000386153	homo_sapiens	95.3872	NULL	NULL	100	100.00	1	90036748
ENSMUSG00000058715	ENSMUSP00000078875	mus_musculus	88.3721	ortholog_one2one	ENSG00000158869	ENSP00000289902	homo_sapiens	88.3721	NULL	NULL	100	100.00	1	90036749
ENSMUSG00000048332	ENSMUSP00000056364	mus_musculus	97	ortholog_one2one	ENSG00000183722	ENSP00000368908	homo_sapiens	97	NULL	NULL	100	100.00	1	90036750
ENSMUSG00000041700	ENSMUSP00000044054	mus_musculus	94.5455	ortholog_one2one	ENSG00000182508	ENSP00000361036	homo_sapiens	94.5455	NULL	NULL	100	100.00	1	90036751
ENSMUSG00000045312	ENSMUSP00000062239	mus_musculus	86.036	ortholog_one2one	ENSG00000145685	ENSP00000369702	homo_sapiens	83.7719	NULL	NULL	100	100.00	1	90036752
ENSMUSG00000066964	ENSMUSP00000083808	mus_musculus	62.0513	ortholog_one2one	ENSG00000206069	ENSP00000492160	homo_sapiens	60.5	NULL	NULL	75	100.00	1	90036753
ENSMUSG00000116376	ENSMUSP00000159969	mus_musculus	65.9574	ortholog_one2one	ENSG00000261587	ENSP00000512438	homo_sapiens	65.9574	NULL	NULL	75	100.00	1	90036754
ENSMUSG00000001763	ENSMUSP00000045282	mus_musculus	96.8198	ortholog_one2one	ENSG00000158457	ENSP00000483872	homo_sapiens	96.8198	NULL	NULL	100	100.00	1	90036755
ENSMUSG00000029778	ENSMUSP00000126994	mus_musculus	82.8244	ortholog_one2one	ENSG00000078549	ENSP00000306620	homo_sapiens	92.735	NULL	NULL	100	100.00	1	90036756
ENSMUSG00000022056	ENSMUSP00000022640	mus_musculus	65.2725	ortholog_one2one	ENSG00000069206	ENSP00000175238	homo_sapiens	68.3024	NULL	NULL	100	99.91	1	90036757
ENSMUSG00000032115	ENSMUSP00000123700	mus_musculus	91.3914	ortholog_one2one	ENSG00000149428	ENSP00000480150	homo_sapiens	91.3914	NULL	NULL	100	100.00	1	90036758
ENSMUSG00000027490	ENSMUSP00000099434	mus_musculus	85.814	ortholog_one2one	ENSG00000101412	ENSP00000345571	homo_sapiens	84.4394	NULL	NULL	100	100.00	1	90036759
ENSMUSG00000035847	ENSMUSP00000099046	mus_musculus	85.3261	ortholog_one2one	ENSG00000010404	ENSP00000339801	homo_sapiens	85.6364	NULL	NULL	100	100.00	1	90036760
ENSMUSG00000006095	ENSMUSP00000006254	mus_musculus	89.3443	ortholog_one2one	ENSG00000105254	ENSP00000221855	homo_sapiens	89.3443	NULL	NULL	100	100.00	1	90036761
ENSMUSG00000031304	ENSMUSP00000033664	mus_musculus	70.4607	ortholog_one2one	ENSG00000147168	ENSP00000363318	homo_sapiens	70.4607	NULL	NULL	100	100.00	1	90036762
ENSMUSG00000032527	ENSMUSP00000035116	mus_musculus	92.2366	ortholog_one2one	ENSG00000114054	ENSP00000251654	homo_sapiens	92.5788	NULL	NULL	100	100.00	1	90036763
ENSMUSG00000028417	ENSMUSP00000030124	mus_musculus	86.1111	ortholog_one2one	ENSG00000186051	ENSP00000334547	homo_sapiens	86.1111	NULL	NULL	100	100.00	1	90036764
ENSMUSG00000044795	ENSMUSP00000059709	mus_musculus	83.3333	ortholog_one2one	ENSG00000182224	ENSP00000331479	homo_sapiens	83.3333	NULL	NULL	100	100.00	1	90036765
ENSMUSG00000017929	ENSMUSP00000104844	mus_musculus	95.1031	ortholog_one2one	ENSG00000158470	ENSP00000360776	homo_sapiens	95.1031	NULL	NULL	100	100.00	1	90036766
ENSMUSG00000030562	ENSMUSP00000032781	mus_musculus	90.6574	ortholog_one2one	ENSG00000086991	ENSP00000263317	homo_sapiens	90.6574	NULL	NULL	50	100.00	1	90036767
ENSMUSG00000020364	ENSMUSP00000104747	mus_musculus	87.26	ortholog_one2one	ENSG00000169131	ENSP00000337122	homo_sapiens	82.6446	NULL	NULL	100	94.59	1	90036768
ENSMUSG00000038738	ENSMUSP00000103571	mus_musculus	93.6318	ortholog_one2one	ENSG00000161681	ENSP00000293441	homo_sapiens	93.8917	NULL	NULL	100	100.00	1	90036769
ENSMUSG00000022623	ENSMUSP00000104932	mus_musculus	94.8555	ortholog_one2one	ENSG00000251322	ENSP00000510794	homo_sapiens	91.5737	NULL	NULL	100	99.94	1	90036770
ENSMUSG00000037541	ENSMUSP00000101522	mus_musculus	89.7338	ortholog_one2one	ENSG00000162105	ENSP00000469689	homo_sapiens	89.3456	NULL	NULL	100	100.00	1	90036771
ENSMUSG00000059246	ENSMUSP00000096197	mus_musculus	99.6923	ortholog_one2one	ENSG00000171956	ENSP00000379369	homo_sapiens	99.6923	NULL	NULL	100	100.00	1	90036772
ENSMUSG00000035521	ENSMUSP00000110807	mus_musculus	76.4331	ortholog_one2one	ENSG00000090581	ENSP00000204679	homo_sapiens	78.6885	NULL	NULL	100	100.00	1	90036773
ENSMUSG00000002768	ENSMUSP00000156593	mus_musculus	93.1034	ortholog_one2one	ENSG00000124733	ENSP00000244711	homo_sapiens	87.5676	NULL	NULL	100	100.00	1	90036774
ENSMUSG00000028212	ENSMUSP00000130693	mus_musculus	92.3267	ortholog_one2one	ENSG00000175305	ENSP00000309181	homo_sapiens	92.3267	NULL	NULL	75	100.00	1	90036775
ENSMUSG00000026036	ENSMUSP00000084799	mus_musculus	84.5745	ortholog_one2one	ENSG00000196290	ENSP00000386394	homo_sapiens	84.3501	NULL	NULL	100	100.00	1	90036776
ENSMUSG00000038072	ENSMUSP00000036240	mus_musculus	87.8289	ortholog_one2one	ENSG00000178234	ENSP00000395122	homo_sapiens	87.8289	NULL	NULL	100	100.00	1	90036777
ENSMUSG00000053963	ENSMUSP00000119782	mus_musculus	97.8723	ortholog_one2one	ENSG00000203685	ENSP00000355752	homo_sapiens	97.8723	NULL	NULL	100	100.00	1	90036778
ENSMUSG00000039842	ENSMUSP00000037000	mus_musculus	57.9075	ortholog_one2one	ENSG00000147316	ENSP00000342924	homo_sapiens	57.006	NULL	NULL	100	99.25	1	90036779
ENSMUSG00000070837	ENSMUSP00000147207	mus_musculus	78.9855	ortholog_one2one	ENSG00000105146	ENSP00000302898	homo_sapiens	70.5502	NULL	NULL	50	0.00	0	90036780
ENSMUSG00000032097	ENSMUSP00000128421	mus_musculus	97.7226	ortholog_one2one	ENSG00000110367	ENSP00000442266	homo_sapiens	97.7226	NULL	NULL	100	100.00	1	90036781
ENSMUSG00000021196	ENSMUSP00000117030	mus_musculus	88.3929	ortholog_one2one	ENSG00000067057	ENSP00000370517	homo_sapiens	88.3929	NULL	NULL	100	100.00	1	90036782
ENSMUSG00000027360	ENSMUSP00000028838	mus_musculus	86.5559	ortholog_one2one	ENSG00000140287	ENSP00000267845	homo_sapiens	86.5559	NULL	NULL	100	100.00	1	90036783
ENSMUSG00000030403	ENSMUSP00000032561	mus_musculus	88.8	ortholog_one2one	ENSG00000125753	ENSP00000245932	homo_sapiens	87.6316	NULL	NULL	100	99.95	1	90036784
ENSMUSG00000046697	ENSMUSP00000090027	mus_musculus	78.0269	ortholog_one2one	ENSG00000182156	ENSP00000332656	homo_sapiens	75.9825	NULL	NULL	100	93.11	1	90036785
ENSMUSG00000024030	ENSMUSP00000024829	mus_musculus	96.8468	ortholog_one2one	ENSG00000160179	ENSP00000381467	homo_sapiens	96.8468	NULL	NULL	50	100.00	1	90036786
ENSMUSG00000031633	ENSMUSP00000034049	mus_musculus	95.302	ortholog_one2one	ENSG00000151729	ENSP00000281456	homo_sapiens	95.302	NULL	NULL	100	100.00	1	90036787
ENSMUSG00000023084	ENSMUSP00000023846	mus_musculus	80.8244	ortholog_one2one	ENSG00000160838	ENSP00000336661	homo_sapiens	80.6798	NULL	NULL	100	100.00	1	90036788
ENSMUSG00000104043	ENSMUSP00000141377	mus_musculus	94.3396	ortholog_one2one	ENSG00000165502	ENSP00000346012	homo_sapiens	94.3396	NULL	NULL	0	0.00	0	90036789
ENSMUSG00000018862	ENSMUSP00000102153	mus_musculus	82.3224	ortholog_one2one	ENSG00000182938	ENSP00000328090	homo_sapiens	82.1799	NULL	NULL	75	100.00	1	90036790
ENSMUSG00000028626	ENSMUSP00000030372	mus_musculus	91.1337	ortholog_one2one	ENSG00000049089	ENSP00000361834	homo_sapiens	91.0014	NULL	NULL	100	100.00	1	90036791
ENSMUSG00000029049	ENSMUSP00000030915	mus_musculus	68.9727	ortholog_one2one	ENSG00000116151	ENSP00000367792	homo_sapiens	66.1972	NULL	NULL	100	100.00	1	90036792
ENSMUSG00000027255	ENSMUSP00000078920	mus_musculus	92.6923	ortholog_one2one	ENSG00000149182	ENSP00000434442	homo_sapiens	92.5144	NULL	NULL	100	99.95	1	90036793
ENSMUSG00000090439	ENSMUSP00000129705	mus_musculus	67.1875	ortholog_one2one	ENSG00000214688	ENSP00000403151	homo_sapiens	64.6617	NULL	NULL	75	100.00	1	90036794
ENSMUSG00000055177	ENSMUSP00000105581	mus_musculus	68.5714	ortholog_one2one	ENSG00000125823	ENSP00000344907	homo_sapiens	66.2069	NULL	NULL	100	100.00	1	90036795
