gene_stable_id	protein_stable_id	species	identity	homology_type	homology_gene_stable_id	homology_protein_stable_id	homology_species	homology_identity	dn	ds	goc_score	wga_coverage	is_high_confidence	homology_id
ENSG00000138036	ENSP00000260605	homo_sapiens	87.7493	ortholog_one2one	ENSMUSG00000024253	ENSMUSP00000025101	mus_musculus	87.7493	NULL	NULL	100	100.00	1	89764777
ENSG00000138039	ENSP00000294954	homo_sapiens	82.2604	ortholog_one2one	ENSMUSG00000024107	ENSMUSP00000024916	mus_musculus	82.1429	NULL	NULL	100	100.00	1	89772536
ENSG00000138050	ENSP00000423933	homo_sapiens	68.7873	ortholog_one2one	ENSMUSG00000024246	ENSMUSP00000025093	mus_musculus	65.5303	NULL	NULL	100	100.00	1	89771925
ENSG00000138061	ENSP00000478561	homo_sapiens	81.0313	ortholog_one2one	ENSMUSG00000024087	ENSMUSP00000024894	mus_musculus	81.0313	NULL	NULL	100	100.00	1	89776856
ENSG00000138068	ENSP00000444081	homo_sapiens	84.8185	ortholog_one2one	ENSMUSG00000038045	ENSMUSP00000132823	mus_musculus	84.8185	NULL	NULL	100	100.00	1	89754467
ENSG00000138069	ENSP00000387286	homo_sapiens	100	ortholog_one2one	ENSMUSG00000020149	ENSMUSP00000127330	mus_musculus	100	NULL	NULL	100	100.00	1	89759382
ENSG00000138071	ENSP00000260641	homo_sapiens	100	ortholog_one2one	ENSMUSG00000020152	ENSMUSP00000000137	mus_musculus	100	NULL	NULL	100	100.00	1	89766949
ENSG00000138075	ENSP00000384513	homo_sapiens	80.1843	ortholog_one2one	ENSMUSG00000040505	ENSMUSP00000069495	mus_musculus	80.0613	NULL	NULL	100	100.00	1	89769081
ENSG00000138078	ENSP00000387095	homo_sapiens	94.2006	ortholog_one2one	ENSMUSG00000024127	ENSMUSP00000130967	mus_musculus	82.8966	NULL	NULL	100	100.00	1	89776864
ENSG00000138079	ENSP00000260649	homo_sapiens	80.438	ortholog_one2one	ENSMUSG00000024131	ENSMUSP00000024944	mus_musculus	80.438	NULL	NULL	100	100.00	1	89762128
ENSG00000138081	ENSP00000384823	homo_sapiens	98.9212	ortholog_one2one	ENSMUSG00000005371	ENSMUSP00000005504	mus_musculus	98.6021	NULL	NULL	100	100.00	1	89759297
ENSG00000138083	ENSP00000260653	homo_sapiens	95.1807	ortholog_one2one	ENSMUSG00000038805	ENSMUSP00000125169	mus_musculus	91.0663	NULL	NULL	100	100.00	1	89765475
ENSG00000138092	ENSP00000370214	homo_sapiens	66.6667	ortholog_one2one	ENSMUSG00000020652	ENSMUSP00000119136	mus_musculus	67.1141	NULL	NULL	100	100.00	1	89758620
ENSG00000138095	ENSP00000260665	homo_sapiens	75.1793	ortholog_one2one	ENSMUSG00000024120	ENSMUSP00000107927	mus_musculus	75.2874	NULL	NULL	100	100.00	1	89772928
ENSG00000138231	ENSP00000260803	homo_sapiens	86.2132	ortholog_one2one	ENSMUSG00000032469	ENSMUSP00000070991	mus_musculus	85.2727	NULL	NULL	100	100.00	1	89772739
ENSG00000138246	ENSP00000260818	homo_sapiens	96.6563	ortholog_one2one	ENSMUSG00000032560	ENSMUSP00000139804	mus_musculus	96.4413	NULL	NULL	75	100.00	1	89760844
ENSG00000138271	ENSP00000260843	homo_sapiens	89.3855	ortholog_one2one	ENSMUSG00000051431	ENSMUSP00000059272	mus_musculus	89.1365	NULL	NULL	100	99.67	1	89760695
ENSG00000138382	ENSP00000260953	homo_sapiens	90.4306	ortholog_one2one	ENSMUSG00000051730	ENSMUSP00000050907	mus_musculus	90.4306	NULL	NULL	100	100.00	1	89771277
ENSG00000138385	ENSP00000260956	homo_sapiens	79.6569	ortholog_one2one	ENSMUSG00000068882	ENSMUSP00000130313	mus_musculus	78.3133	NULL	NULL	100	100.00	1	89755653
ENSG00000138398	ENSP00000260970	homo_sapiens	93.1034	ortholog_one2one	ENSMUSG00000042133	ENSMUSP00000045945	mus_musculus	93.3511	NULL	NULL	100	100.00	1	89767111
ENSG00000138399	ENSP00000400513	homo_sapiens	67.1783	ortholog_one2one	ENSMUSG00000027086	ENSMUSP00000072896	mus_musculus	68.6369	NULL	NULL	100	100.00	1	89759200
ENSG00000138430	ENSP00000284719	homo_sapiens	99.4949	ortholog_one2one	ENSMUSG00000027108	ENSMUSP00000028517	mus_musculus	99.4949	NULL	NULL	100	100.00	1	89764619
ENSG00000138433	ENSP00000339723	homo_sapiens	78.2222	ortholog_one2one	ENSMUSG00000041777	ENSMUSP00000049834	mus_musculus	78.2222	NULL	NULL	100	100.00	1	89754985
ENSG00000138434	ENSP00000388731	homo_sapiens	81.255	ortholog_one2one	ENSMUSG00000027007	ENSMUSP00000107415	mus_musculus	81.7093	NULL	NULL	100	100.00	1	89774570
ENSG00000138435	ENSP00000261008	homo_sapiens	94.3107	ortholog_one2one	ENSMUSG00000027107	ENSMUSP00000028515	mus_musculus	94.3107	NULL	NULL	100	100.00	1	89774769
ENSG00000138448	ENSP00000261023	homo_sapiens	92.271	ortholog_one2one	ENSMUSG00000027087	ENSMUSP00000028499	mus_musculus	92.6245	NULL	NULL	100	100.00	1	89772387
ENSG00000138459	ENSP00000417654	homo_sapiens	85.8491	ortholog_one2one	ENSMUSG00000022664	ENSMUSP00000023344	mus_musculus	83.2952	NULL	NULL	100	100.00	1	89775568
ENSG00000138463	ENSP00000261038	homo_sapiens	94.9791	ortholog_one2one	ENSMUSG00000022848	ENSMUSP00000023554	mus_musculus	94.9791	NULL	NULL	100	100.00	1	89764848
ENSG00000138468	ENSP00000377655	homo_sapiens	70.4762	ortholog_one2one	ENSMUSG00000052917	ENSMUSP00000086779	mus_musculus	71.3597	NULL	NULL	100	98.95	1	89760121
ENSG00000138483	ENSP00000261058	homo_sapiens	64.6341	ortholog_one2one	ENSMUSG00000050685	ENSMUSP00000049864	mus_musculus	64.4377	NULL	NULL	100	100.00	1	89771609
ENSG00000138495	ENSP00000261070	homo_sapiens	92.0635	ortholog_one2one	ENSMUSG00000046516	ENSMUSP00000113430	mus_musculus	92.0635	NULL	NULL	100	100.00	1	89754279
ENSG00000138496	ENSP00000507390	homo_sapiens	61.9048	ortholog_one2one	ENSMUSG00000022906	ENSMUSP00000110528	mus_musculus	61.0843	NULL	NULL	100	100.00	1	89757382
ENSG00000138587	ENSP00000260453	homo_sapiens	76.7677	ortholog_one2one	ENSMUSG00000032221	ENSMUSP00000034746	mus_musculus	77.3931	NULL	NULL	100	100.00	1	89756357
ENSG00000138592	ENSP00000302239	homo_sapiens	81.6637	ortholog_one2one	ENSMUSG00000027363	ENSMUSP00000106046	mus_musculus	83.6847	NULL	NULL	100	98.97	1	89757928
ENSG00000138593	ENSP00000453854	homo_sapiens	87.1935	ortholog_one2one	ENSMUSG00000035093	ENSMUSP00000055772	mus_musculus	88.1543	NULL	NULL	100	100.00	1	89776750
ENSG00000138594	ENSP00000308753	homo_sapiens	90.0568	ortholog_one2one	ENSMUSG00000058587	ENSMUSP00000072087	mus_musculus	90.0568	NULL	NULL	100	100.00	1	89767286
ENSG00000138600	ENSP00000261854	homo_sapiens	79.8077	ortholog_one2one	ENSMUSG00000027366	ENSMUSP00000028844	mus_musculus	79.3499	NULL	NULL	75	100.00	1	89764637
ENSG00000138604	ENSP00000261858	homo_sapiens	95.9481	ortholog_one2one	ENSMUSG00000032252	ENSMUSP00000139949	mus_musculus	95.7929	NULL	NULL	100	100.00	1	89770532
ENSG00000138606	ENSP00000508579	homo_sapiens	84.0164	ortholog_one2one	ENSMUSG00000033256	ENSMUSP00000117099	mus_musculus	91.9283	NULL	NULL	100	100.00	1	89759365
ENSG00000138614	ENSP00000326379	homo_sapiens	97.6834	ortholog_one2one	ENSMUSG00000034263	ENSMUSP00000049284	mus_musculus	98.2524	NULL	NULL	100	100.00	1	89757922
ENSG00000138615	ENSP00000261883	homo_sapiens	90.0338	ortholog_one2one	ENSMUSG00000042254	ENSMUSP00000036631	mus_musculus	85.28	NULL	NULL	100	100.00	1	89768383
ENSG00000138617	ENSP00000496935	homo_sapiens	90.3727	ortholog_one2one	ENSMUSG00000032392	ENSMUSP00000150318	mus_musculus	90.3727	NULL	NULL	100	100.00	1	89757451
ENSG00000138621	ENSP00000343190	homo_sapiens	86.7647	ortholog_one2one	ENSMUSG00000063849	ENSMUSP00000082856	mus_musculus	86.7647	NULL	NULL	100	100.00	1	89770664
ENSG00000138622	ENSP00000261917	homo_sapiens	95.1787	ortholog_one2one	ENSMUSG00000032338	ENSMUSP00000034889	mus_musculus	95.3372	NULL	NULL	100	100.00	1	89757789
ENSG00000138623	ENSP00000261918	homo_sapiens	89.039	ortholog_one2one	ENSMUSG00000038264	ENSMUSP00000042211	mus_musculus	89.3072	NULL	NULL	100	100.00	1	89764682
ENSG00000138629	ENSP00000378518	homo_sapiens	97.6316	ortholog_one2one	ENSMUSG00000055720	ENSMUSP00000149748	mus_musculus	97.6316	NULL	NULL	100	100.00	1	89774373
ENSG00000138650	ENSP00000264360	homo_sapiens	96.8269	ortholog_one2one	ENSMUSG00000049100	ENSMUSP00000131073	mus_musculus	95.2696	NULL	NULL	100	100.00	1	89770832
ENSG00000138653	ENSP00000264363	homo_sapiens	95.8716	ortholog_one2one	ENSMUSG00000027971	ENSMUSP00000133341	mus_musculus	95.8716	NULL	NULL	100	100.00	1	89754554
ENSG00000138660	ENSP00000274000	homo_sapiens	90.0662	ortholog_one2one	ENSMUSG00000074238	ENSMUSP00000059669	mus_musculus	91.2752	NULL	NULL	100	100.00	1	89767515
ENSG00000138684	ENSP00000497915	homo_sapiens	53.7037	ortholog_one2one	ENSMUSG00000027718	ENSMUSP00000124668	mus_musculus	53.7037	NULL	NULL	100	100.00	1	89764974
ENSG00000138685	ENSP00000494222	homo_sapiens	94.1936	ortholog_one2one	ENSMUSG00000037225	ENSMUSP00000143094	mus_musculus	94.8052	NULL	NULL	100	100.00	1	89757572
ENSG00000138686	ENSP00000264499	homo_sapiens	91.7483	ortholog_one2one	ENSMUSG00000037325	ENSMUSP00000103791	mus_musculus	91.7483	NULL	NULL	100	100.00	1	89769339
ENSG00000138688	ENSP00000505357	homo_sapiens	94.9931	ortholog_one2one	ENSMUSG00000037270	ENSMUSP00000060199	mus_musculus	96.6633	NULL	NULL	100	99.98	1	89755468
ENSG00000138696	ENSP00000426617	homo_sapiens	98.2072	ortholog_one2one	ENSMUSG00000052430	ENSMUSP00000029948	mus_musculus	98.2072	NULL	NULL	75	100.00	1	89769753
ENSG00000138698	ENSP00000386153	homo_sapiens	95.3872	ortholog_one2one	ENSMUSG00000028149	ENSMUSP00000096173	mus_musculus	95.3872	NULL	NULL	100	100.00	1	89754612
ENSG00000138709	ENSP00000321997	homo_sapiens	32.1663	ortholog_one2one	ENSMUSG00000025762	ENSMUSP00000037127	mus_musculus	54.3438	NULL	NULL	100	100.00	0	89756739
ENSG00000138735	ENSP00000347046	homo_sapiens	92.4571	ortholog_one2one	ENSMUSG00000053965	ENSMUSP00000069011	mus_musculus	93.526	NULL	NULL	50	100.00	1	89760305
ENSG00000138741	ENSP00000368966	homo_sapiens	93.2682	ortholog_one2one	ENSMUSG00000027716	ENSMUSP00000029271	mus_musculus	94.3956	NULL	NULL	100	100.00	1	89768997
ENSG00000138777	ENSP00000343885	homo_sapiens	75.4491	ortholog_one2one	ENSMUSG00000028013	ENSMUSP00000029644	mus_musculus	76.3636	NULL	NULL	100	100.00	1	89770076
ENSG00000138778	ENSP00000265148	homo_sapiens	59.6076	ortholog_one2one	ENSMUSG00000045328	ENSMUSP00000057938	mus_musculus	65.1558	NULL	NULL	100	98.58	1	89761068
ENSG00000138780	ENSP00000422354	homo_sapiens	84.3602	ortholog_one2one	ENSMUSG00000028018	ENSMUSP00000029651	mus_musculus	84.2271	NULL	NULL	100	100.00	1	89774136
ENSG00000138785	ENSP00000340737	homo_sapiens	91.342	ortholog_one2one	ENSMUSG00000028016	ENSMUSP00000029650	mus_musculus	91.5401	NULL	NULL	100	100.00	1	89755595
ENSG00000138792	ENSP00000265162	homo_sapiens	76.907	ortholog_one2one	ENSMUSG00000028024	ENSMUSP00000029658	mus_musculus	77.8836	NULL	NULL	100	100.00	1	89767247
ENSG00000138794	ENSP00000265164	homo_sapiens	84.6416	ortholog_one2one	ENSMUSG00000027997	ENSMUSP00000029626	mus_musculus	89.8551	NULL	NULL	100	98.43	1	89761154
ENSG00000138795	ENSP00000265165	homo_sapiens	96.4912	ortholog_one2one	ENSMUSG00000027985	ENSMUSP00000029611	mus_musculus	96.9773	NULL	NULL	100	100.00	1	89754974
ENSG00000138796	ENSP00000312288	homo_sapiens	89.4904	ortholog_one2one	ENSMUSG00000027984	ENSMUSP00000029610	mus_musculus	89.4904	NULL	NULL	100	100.00	1	89756970
ENSG00000138798	ENSP00000265171	homo_sapiens	66.1143	ortholog_one2one	ENSMUSG00000028017	ENSMUSP00000029653	mus_musculus	65.5711	NULL	NULL	100	99.99	1	89768274
ENSG00000138801	ENSP00000265174	homo_sapiens	98.7179	ortholog_one2one	ENSMUSG00000028032	ENSMUSP00000029666	mus_musculus	98.7179	NULL	NULL	100	100.00	1	89776675
ENSG00000138802	ENSP00000265175	homo_sapiens	82.8076	ortholog_one2one	ENSMUSG00000001052	ENSMUSP00000001079	mus_musculus	83.9329	NULL	NULL	100	100.00	1	89771987
ENSG00000138813	ENSP00000322582	homo_sapiens	53.4819	ortholog_one2one	ENSMUSG00000012042	ENSMUSP00000158968	mus_musculus	58.7156	NULL	NULL	100	99.01	1	89768339
ENSG00000138814	ENSP00000378323	homo_sapiens	99.6161	ortholog_one2one	ENSMUSG00000028161	ENSMUSP00000053101	mus_musculus	99.6161	NULL	NULL	100	100.00	1	89758693
ENSG00000138821	ENSP00000349174	homo_sapiens	89.1304	ortholog_one2one	ENSMUSG00000053897	ENSMUSP00000128245	mus_musculus	88.7446	NULL	NULL	100	100.00	1	89761218
ENSG00000138823	ENSP00000265517	homo_sapiens	84.2282	ortholog_one2one	ENSMUSG00000028158	ENSMUSP00000096179	mus_musculus	82.8383	NULL	NULL	100	100.00	1	89762458
ENSG00000138829	ENSP00000262464	homo_sapiens	96.3255	ortholog_one2one	ENSMUSG00000024598	ENSMUSP00000025497	mus_musculus	96.4912	NULL	NULL	100	100.00	1	89762344
ENSG00000138834	ENSP00000481780	homo_sapiens	93.4929	ortholog_one2one	ENSMUSG00000024163	ENSMUSP00000110884	mus_musculus	92.9368	NULL	NULL	0	100.00	1	89772333
ENSG00000138835	ENSP00000511882	homo_sapiens	69.5212	ortholog_one2one	ENSMUSG00000059810	ENSMUSP00000081569	mus_musculus	78.1573	NULL	NULL	100	99.12	1	89768736
ENSG00000138942	ENSP00000320508	homo_sapiens	98.4375	ortholog_one2one	ENSMUSG00000020448	ENSMUSP00000067053	mus_musculus	82.8947	NULL	NULL	100	100.00	1	89770173
ENSG00000139044	ENSP00000266383	homo_sapiens	82.6653	ortholog_one2one	ENSMUSG00000041372	ENSMUSP00000058253	mus_musculus	83.6714	NULL	NULL	100	100.00	1	89769550
ENSG00000139053	ENSP00000266395	homo_sapiens	91.5663	ortholog_one2one	ENSMUSG00000064330	ENSMUSP00000119246	mus_musculus	91.5663	NULL	NULL	100	100.00	1	89768691
ENSG00000139055	ENSP00000266397	homo_sapiens	64.1026	ortholog_one2one	ENSMUSG00000030219	ENSMUSP00000032343	mus_musculus	64.3382	NULL	NULL	100	100.00	1	89769054
ENSG00000139083	ENSP00000379658	homo_sapiens	89.3805	ortholog_one2one	ENSMUSG00000030199	ENSMUSP00000079818	mus_musculus	83.299	NULL	NULL	75	100.00	1	89757607
ENSG00000139112	ENSP00000266458	homo_sapiens	100	ortholog_one2one	ENSMUSG00000030161	ENSMUSP00000032264	mus_musculus	100	NULL	NULL	100	100.00	1	89764854
ENSG00000139116	ENSP00000354878	homo_sapiens	93.5484	ortholog_one2one	ENSMUSG00000022629	ENSMUSP00000097877	mus_musculus	93.6603	NULL	NULL	100	100.00	1	89757039
ENSG00000139117	ENSP00000329748	homo_sapiens	98.7589	ortholog_one2one	ENSMUSG00000052560	ENSMUSP00000067774	mus_musculus	96.5338	NULL	NULL	100	100.00	1	89765937
ENSG00000139131	ENSP00000320658	homo_sapiens	84.4864	ortholog_one2one	ENSMUSG00000022792	ENSMUSP00000055277	mus_musculus	85.3814	NULL	NULL	75	100.00	1	89759844
ENSG00000139132	ENSP00000449273	homo_sapiens	71.4286	ortholog_one2one	ENSMUSG00000022788	ENSMUSP00000125174	mus_musculus	84.2037	NULL	NULL	50	100.00	1	89767814
ENSG00000139144	ENSP00000445381	homo_sapiens	57.8062	ortholog_one2one	ENSMUSG00000030228	ENSMUSP00000107499	mus_musculus	79.39	NULL	NULL	100	99.58	1	89755382
ENSG00000139146	ENSP00000337477	homo_sapiens	97.7376	ortholog_one2one	ENSMUSG00000039985	ENSMUSP00000145487	mus_musculus	97.7376	NULL	NULL	50	100.00	1	89758955
ENSG00000139151	ENSP00000266505	homo_sapiens	75	ortholog_one2one	ENSMUSG00000030230	ENSMUSP00000032356	mus_musculus	70.4791	NULL	NULL	100	100.00	1	89770001
ENSG00000139154	ENSP00000266508	homo_sapiens	92.8429	ortholog_one2one	ENSMUSG00000030232	ENSMUSP00000092993	mus_musculus	92.6587	NULL	NULL	100	99.33	1	89774836
ENSG00000139155	ENSP00000266509	homo_sapiens	83.9888	ortholog_one2one	ENSMUSG00000030235	ENSMUSP00000032362	mus_musculus	83.6364	NULL	NULL	100	100.00	1	89755173
ENSG00000139160	ENSP00000350353	homo_sapiens	76.7176	ortholog_one2one	ENSMUSG00000039958	ENSMUSP00000136167	mus_musculus	78.8235	NULL	NULL	100	100.00	1	89776941
ENSG00000139163	ENSP00000266517	homo_sapiens	82.6446	ortholog_one2one	ENSMUSG00000030275	ENSMUSP00000145041	mus_musculus	80.429	NULL	NULL	100	94.09	1	89770951
ENSG00000139168	ENSP00000266529	homo_sapiens	94.9309	ortholog_one2one	ENSMUSG00000022635	ENSMUSP00000075441	mus_musculus	94.9309	NULL	NULL	100	100.00	1	89767300
ENSG00000139173	ENSP00000266534	homo_sapiens	95.9144	ortholog_one2one	ENSMUSG00000063296	ENSMUSP00000079038	mus_musculus	95.9144	NULL	NULL	100	100.00	1	89758566
ENSG00000139174	ENSP00000345064	homo_sapiens	93.2611	ortholog_one2one	ENSMUSG00000036158	ENSMUSP00000104878	mus_musculus	93.149	NULL	NULL	75	100.00	1	89766203
ENSG00000139178	ENSP00000266542	homo_sapiens	72.0739	ortholog_one2one	ENSMUSG00000038527	ENSMUSP00000042883	mus_musculus	72.8216	NULL	NULL	100	100.00	1	89775159
ENSG00000139180	ENSP00000266544	homo_sapiens	78.2493	ortholog_one2one	ENSMUSG00000000399	ENSMUSP00000144904	mus_musculus	78.2493	NULL	NULL	100	100.00	1	89775340
ENSG00000139182	ENSP00000266546	homo_sapiens	95.8159	ortholog_one2one	ENSMUSG00000008153	ENSMUSP00000008297	mus_musculus	95.8159	NULL	NULL	100	100.00	1	89756354
ENSG00000139187	ENSP00000349477	homo_sapiens	56.6138	ortholog_one2one	ENSMUSG00000030114	ENSMUSP00000032207	mus_musculus	56.9149	NULL	NULL	75	100.00	1	89756033
ENSG00000139190	ENSP00000379602	homo_sapiens	93.2203	ortholog_one2one	ENSMUSG00000030337	ENSMUSP00000063466	mus_musculus	64.3275	NULL	NULL	100	86.38	1	89765366
ENSG00000139192	ENSP00000266556	homo_sapiens	63.8889	ortholog_one2one	ENSMUSG00000038213	ENSMUSP00000047105	mus_musculus	66.2971	NULL	NULL	100	97.23	1	89769728
ENSG00000139193	ENSP00000266557	homo_sapiens	63.8462	ortholog_one2one	ENSMUSG00000030336	ENSMUSP00000032486	mus_musculus	66.4	NULL	NULL	100	100.00	1	89770296
ENSG00000139197	ENSP00000502374	homo_sapiens	93.5837	ortholog_one2one	ENSMUSG00000005069	ENSMUSP00000108151	mus_musculus	93.5837	NULL	NULL	75	100.00	1	89770310
ENSG00000139200	ENSP00000443919	homo_sapiens	92.7536	ortholog_one2one	ENSMUSG00000030329	ENSMUSP00000032479	mus_musculus	92.0863	NULL	NULL	100	100.00	1	89775421
ENSG00000139209	ENSP00000266579	homo_sapiens	87.0201	ortholog_one2one	ENSMUSG00000022464	ENSMUSP00000023101	mus_musculus	87.0201	NULL	NULL	100	100.00	1	89770644
ENSG00000139211	ENSP00000449034	homo_sapiens	88.1226	ortholog_one2one	ENSMUSG00000048218	ENSMUSP00000155019	mus_musculus	88.632	NULL	NULL	100	100.00	1	89771188
ENSG00000139218	ENSP00000358374	homo_sapiens	68.4211	ortholog_one2one	ENSMUSG00000033228	ENSMUSP00000044898	mus_musculus	68.75	NULL	NULL	100	99.47	1	89761024
ENSG00000139219	ENSP00000369889	homo_sapiens	95.2253	ortholog_one2one	ENSMUSG00000022483	ENSMUSP00000023123	mus_musculus	95.2253	NULL	NULL	100	100.00	1	89767369
ENSG00000139220	ENSP00000450337	homo_sapiens	98.8067	ortholog_one2one	ENSMUSG00000053825	ENSMUSP00000151545	mus_musculus	98.8067	NULL	NULL	100	100.00	1	89776029
ENSG00000139233	ENSP00000266604	homo_sapiens	80.6202	ortholog_one2one	ENSMUSG00000020224	ENSMUSP00000020444	mus_musculus	80	NULL	NULL	100	100.00	1	89759634
ENSG00000139263	ENSP00000326759	homo_sapiens	85.9696	ortholog_one2one	ENSMUSG00000020105	ENSMUSP00000074360	mus_musculus	86.1235	NULL	NULL	100	100.00	1	89765965
ENSG00000139266	ENSP00000266643	homo_sapiens	95.6647	ortholog_one2one	ENSMUSG00000040502	ENSMUSP00000041581	mus_musculus	95.1149	NULL	NULL	100	100.00	1	89774924
ENSG00000139269	ENSP00000266646	homo_sapiens	82.2857	ortholog_one2one	ENSMUSG00000047492	ENSMUSP00000053977	mus_musculus	82.2857	NULL	NULL	100	100.00	1	89775113
ENSG00000139278	ENSP00000266659	homo_sapiens	68.0451	ortholog_one2one	ENSMUSG00000056888	ENSMUSP00000123990	mus_musculus	70.9804	NULL	NULL	75	100.00	1	89758968
ENSG00000139287	ENSP00000329093	homo_sapiens	93.4694	ortholog_one2one	ENSMUSG00000006764	ENSMUSP00000006949	mus_musculus	93.8525	NULL	NULL	100	100.00	1	89762041
ENSG00000139289	ENSP00000266671	homo_sapiens	86.0349	ortholog_one2one	ENSMUSG00000020205	ENSMUSP00000132815	mus_musculus	85.1852	NULL	NULL	100	100.00	1	89759819
ENSG00000139291	ENSP00000266673	homo_sapiens	87.2024	ortholog_one2one	ENSMUSG00000069520	ENSMUSP00000151334	mus_musculus	83.4758	NULL	NULL	100	100.00	1	89776740
ENSG00000139292	ENSP00000266674	homo_sapiens	85.7773	ortholog_one2one	ENSMUSG00000020140	ENSMUSP00000020350	mus_musculus	85.7773	NULL	NULL	100	100.00	1	89770666
ENSG00000139304	ENSP00000495607	homo_sapiens	86.7334	ortholog_one2one	ENSMUSG00000035916	ENSMUSP00000058572	mus_musculus	86.6957	NULL	NULL	100	100.00	1	89757410
ENSG00000139318	ENSP00000279488	homo_sapiens	98.1627	ortholog_one2one	ENSMUSG00000019960	ENSMUSP00000020118	mus_musculus	98.1627	NULL	NULL	50	100.00	1	89757707
ENSG00000139323	ENSP00000323302	homo_sapiens	82.0084	ortholog_one2one	ENSMUSG00000019952	ENSMUSP00000020113	mus_musculus	82.3529	NULL	NULL	100	100.00	1	89766175
ENSG00000139324	ENSP00000266712	homo_sapiens	90.4814	ortholog_one2one	ENSMUSG00000036676	ENSMUSP00000061470	mus_musculus	89.8913	NULL	NULL	75	100.00	1	89767098
ENSG00000139329	ENSP00000266718	homo_sapiens	86.6864	ortholog_one2one	ENSMUSG00000036446	ENSMUSP00000040877	mus_musculus	86.6864	NULL	NULL	100	100.00	1	89756119
ENSG00000139330	ENSP00000266719	homo_sapiens	85.7955	ortholog_one2one	ENSMUSG00000019932	ENSMUSP00000100923	mus_musculus	86.0399	NULL	NULL	100	100.00	1	89764643
ENSG00000139343	ENSP00000266735	homo_sapiens	100	ortholog_one2one	ENSMUSG00000020018	ENSMUSP00000020203	mus_musculus	100	NULL	NULL	100	100.00	1	89759341
ENSG00000139344	ENSP00000266736	homo_sapiens	89.2019	ortholog_one2one	ENSMUSG00000015890	ENSMUSP00000016034	mus_musculus	89.2019	NULL	NULL	100	100.00	1	89774962
ENSG00000139350	ENSP00000266742	homo_sapiens	85.4545	ortholog_one2one	ENSMUSG00000019988	ENSMUSP00000020163	mus_musculus	85.4545	NULL	NULL	100	100.00	1	89767545
ENSG00000139352	ENSP00000266744	homo_sapiens	90.2542	ortholog_one2one	ENSMUSG00000020052	ENSMUSP00000020243	mus_musculus	92.2078	NULL	NULL	100	100.00	1	89758451
ENSG00000139354	ENSP00000448955	homo_sapiens	76.2248	ortholog_one2one	ENSMUSG00000074802	ENSMUSP00000096973	mus_musculus	77.4524	NULL	NULL	100	100.00	1	89756079
ENSG00000139364	ENSP00000507790	homo_sapiens	85.5956	ortholog_one2one	ENSMUSG00000070498	ENSMUSP00000031446	mus_musculus	85.9926	NULL	NULL	100	100.00	1	89755314
ENSG00000139370	ENSP00000266771	homo_sapiens	86.3085	ortholog_one2one	ENSMUSG00000029416	ENSMUSP00000031367	mus_musculus	86.7596	NULL	NULL	100	100.00	1	89756867
ENSG00000139372	ENSP00000376611	homo_sapiens	88.2927	ortholog_one2one	ENSMUSG00000034674	ENSMUSP00000121000	mus_musculus	85.9857	NULL	NULL	50	97.80	1	89755005
ENSG00000139405	ENSP00000449841	homo_sapiens	63.5688	ortholog_one2one	ENSMUSG00000029600	ENSMUSP00000136946	mus_musculus	67.5889	NULL	NULL	100	100.00	1	89766906
ENSG00000139410	ENSP00000385790	homo_sapiens	80.5471	ortholog_one2one	ENSMUSG00000029596	ENSMUSP00000031594	mus_musculus	80.5471	NULL	NULL	100	100.00	1	89757111
ENSG00000139428	ENSP00000445920	homo_sapiens	72.8	ortholog_one2one	ENSMUSG00000029575	ENSMUSP00000142979	mus_musculus	70.8171	NULL	NULL	100	100.00	1	89759926
ENSG00000139433	ENSP00000315263	homo_sapiens	93.3014	ortholog_one2one	ENSMUSG00000011884	ENSMUSP00000012028	mus_musculus	93.3014	NULL	NULL	100	100.00	1	89757708
ENSG00000139436	ENSP00000347464	homo_sapiens	92.6219	ortholog_one2one	ENSMUSG00000041890	ENSMUSP00000083754	mus_musculus	92.6219	NULL	NULL	75	100.00	1	89769911
ENSG00000139438	ENSP00000443292	homo_sapiens	91.3717	ortholog_one2one	ENSMUSG00000041930	ENSMUSP00000045724	mus_musculus	91.17	NULL	NULL	100	100.00	1	89768407
ENSG00000139445	ENSP00000299162	homo_sapiens	80.8511	ortholog_one2one	ENSMUSG00000042002	ENSMUSP00000047951	mus_musculus	80.2303	NULL	NULL	100	100.00	1	89759318
ENSG00000139531	ENSP00000266971	homo_sapiens	85.6881	ortholog_one2one	ENSMUSG00000049858	ENSMUSP00000056195	mus_musculus	85.5311	NULL	NULL	100	100.00	1	89758644
ENSG00000139537	ENSP00000312706	homo_sapiens	80.5785	ortholog_one2one	ENSMUSG00000003354	ENSMUSP00000003444	mus_musculus	79.1075	NULL	NULL	100	100.00	1	89772496
ENSG00000139540	ENSP00000405360	homo_sapiens	83.5185	ortholog_one2one	ENSMUSG00000039878	ENSMUSP00000131736	mus_musculus	84.2991	NULL	NULL	100	99.92	1	89773442
ENSG00000139546	ENSP00000266987	homo_sapiens	93.9891	ortholog_one2one	ENSMUSG00000023051	ENSMUSP00000023813	mus_musculus	94.2466	NULL	NULL	100	100.00	1	89760760
ENSG00000139549	ENSP00000497483	homo_sapiens	96.4646	ortholog_one2one	ENSMUSG00000023000	ENSMUSP00000023737	mus_musculus	96.4646	NULL	NULL	100	100.00	1	89768613
