human_ensembl_id,pct_identity,seq_divergence,ensembl_gene_id_x,mean_expression_divergence,ensembl_gene_id_y,gene_name,is_ribosomal,is_histone,is_hsp,is_any_confound
ENSG00000167182,93.801,6.198999999999998,ENSG00000167182,0.0117136384892386,ENSG00000167182,SP2,False,False,False,False
ENSG00000011021,96.5562,3.443799999999996,ENSG00000011021,0.0220638952848678,ENSG00000011021,CLCN6,False,False,False,False
ENSG00000140564,93.88785,6.11215,ENSG00000140564,0.0256472970216682,ENSG00000140564,FURIN,False,False,False,False
ENSG00000157315,77.66215,22.337850000000003,ENSG00000157315,0.0524316867570578,ENSG00000157315,TMED6,False,False,False,False
ENSG00000185737,90.8578,9.142200000000004,ENSG00000185737,0.0085701717955423,ENSG00000185737,NRG3,False,False,False,False
ENSG00000091527,80.66635,19.33365000000001,ENSG00000091527,0.1115883118480536,ENSG00000091527,CDV3,False,False,False,False
ENSG00000160949,76.1059,23.894099999999995,ENSG00000160949,0.0090576967624959,ENSG00000160949,TONSL,False,False,False,False
ENSG00000176281,82.0433,17.956699999999998,ENSG00000176281,5.5168641854038334e-05,ENSG00000176281,OR4K5,False,False,False,False
ENSG00000233927,100.0,0.0,ENSG00000233927,0.3050436703165745,ENSG00000233927,RPS28,True,False,False,True
ENSG00000138166,93.4896,6.510400000000004,ENSG00000138166,0.1011386778793346,ENSG00000138166,DUSP5,False,False,False,False
ENSG00000164304,56.63705,43.36295,ENSG00000164304,0.0055727957290421,ENSG00000164304,CAGE1,False,False,False,False
ENSG00000134489,68.37395000000001,31.626049999999992,ENSG00000134489,0.001075061801075,ENSG00000134489,HRH4,False,False,False,False
ENSG00000153291,95.194,4.805999999999997,ENSG00000153291,0.0301936701149541,ENSG00000153291,SLC25A27,False,False,False,False
ENSG00000143590,94.8995,5.100500000000011,ENSG00000143590,0.004465743770913,ENSG00000143590,EFNA3,False,False,False,False
ENSG00000112799,66.6667,33.333299999999994,ENSG00000112799,0.0710587593538319,ENSG00000112799,LY86,False,False,False,False
ENSG00000101654,75.8871,24.112899999999996,ENSG00000101654,0.0341871329650069,ENSG00000101654,RNMT,False,False,False,False
ENSG00000173065,97.331,2.668999999999997,ENSG00000173065,0.0242156069190367,ENSG00000173065,FAM222B,False,False,False,False
ENSG00000139438,91.27085,8.729150000000004,ENSG00000139438,0.0145253212359641,ENSG00000139438,FAM222A,False,False,False,False
ENSG00000111816,88.8931,11.106899999999996,ENSG00000111816,0.0239622701100636,ENSG00000111816,FRK,False,False,False,False
ENSG00000087269,83.1686,16.831400000000002,ENSG00000087269,0.0298408232865529,ENSG00000087269,NOP14,False,False,False,False
ENSG00000134369,91.9507,8.049300000000002,ENSG00000134369,0.085873068681989,ENSG00000134369,NAV1,False,False,False,False
ENSG00000027697,50.939499999999995,49.060500000000005,ENSG00000027697,0.1090879147048205,ENSG00000027697,IFNGR1,False,False,False,False
ENSG00000183386,95.98185,4.0181499999999915,ENSG00000183386,0.0158834318260376,ENSG00000183386,FHL3,False,False,False,False
ENSG00000112214,85.2113,14.788700000000006,ENSG00000112214,0.0287334530294618,ENSG00000112214,FHL5,False,False,False,False
ENSG00000115641,92.1147,7.885300000000001,ENSG00000115641,0.0945345708080962,ENSG00000115641,FHL2,False,False,False,False
ENSG00000196305,90.6498,9.3502,ENSG00000196305,0.0424795068236461,ENSG00000196305,IARS1,False,False,False,False
ENSG00000159423,91.9112,8.088799999999992,ENSG00000159423,0.0210510555509374,ENSG00000159423,ALDH4A1,False,False,False,False
ENSG00000132300,73.9453,26.054699999999997,ENSG00000132300,0.021136952926876,ENSG00000132300,PTCD3,False,False,False,False
ENSG00000184640,90.1631,9.8369,ENSG00000184640,0.0883491380744769,ENSG00000184640,SEPTIN9,False,False,False,False
ENSG00000225556,80.42750000000001,19.57249999999999,ENSG00000225556,0.0013415930696028,ENSG00000225556,C2CD4D,False,False,False,False
ENSG00000182333,77.4286,22.571399999999997,ENSG00000182333,0.0599781510859218,ENSG00000182333,LIPF,False,False,False,False
ENSG00000196872,57.66225,42.33775,ENSG00000196872,0.0195573456783125,ENSG00000196872,CRACDL,False,False,False,False
ENSG00000107281,73.31559999999999,26.68440000000001,ENSG00000107281,0.1239535702614103,ENSG00000107281,NPDC1,False,False,False,False
ENSG00000143224,88.6792,11.320800000000006,ENSG00000143224,0.0113740672462635,ENSG00000143224,PPOX,False,False,False,False
ENSG00000107862,93.8995,6.100499999999997,ENSG00000107862,0.0711632426948411,ENSG00000107862,GBF1,False,False,False,False
ENSG00000110881,97.7233,2.2767000000000053,ENSG00000110881,0.0010041018225385,ENSG00000110881,ASIC1,False,False,False,False
ENSG00000118046,90.21975,9.780249999999995,ENSG00000118046,0.0168108553356807,ENSG00000118046,STK11,False,False,False,False
ENSG00000104883,77.5934,22.406599999999997,ENSG00000104883,0.0081417218184209,ENSG00000104883,PEX11G,False,False,False,False
ENSG00000186976,65.36455,34.635450000000006,ENSG00000186976,0.0131347771080591,ENSG00000186976,EFCAB6,False,False,False,False
ENSG00000189420,57.22135,42.77865,ENSG00000189420,0.0014458241959217,ENSG00000189420,ZFP92,False,False,False,False
ENSG00000198846,94.2966,5.703400000000002,ENSG00000198846,0.1073967919906928,ENSG00000198846,TOX,False,False,False,False
ENSG00000102699,60.325050000000005,39.674949999999995,ENSG00000102699,0.0672605323485608,ENSG00000102699,PARP4,False,False,False,False
ENSG00000183779,95.1024,4.897600000000011,ENSG00000183779,0.0315000822904497,ENSG00000183779,ZNF703,False,False,False,False
ENSG00000165655,95.99585,4.00415000000001,ENSG00000165655,0.0403068313788432,ENSG00000165655,ZNF503,False,False,False,False
ENSG00000241484,79.96035,20.039649999999995,ENSG00000241484,0.0053259661116453,ENSG00000241484,ARHGAP8,False,False,False,False
ENSG00000176399,68.02155,31.978449999999995,ENSG00000176399,0.0032000508817936,ENSG00000176399,DMRTA1,False,False,False,False
ENSG00000178343,92.437,7.563000000000002,ENSG00000178343,0.0305308952091491,ENSG00000178343,SHISA3,False,False,False,False
ENSG00000165689,73.97755000000001,26.022449999999992,ENSG00000165689,0.0110441305175136,ENSG00000165689,ENTR1,False,False,False,False
ENSG00000146094,78.0559,21.94410000000001,ENSG00000146094,0.0629858019495446,ENSG00000146094,DOK3,False,False,False,False
ENSG00000162419,95.11115,4.888849999999991,ENSG00000162419,0.0181236905032706,ENSG00000162419,GMEB1,False,False,False,False
ENSG00000101216,93.9623,6.037700000000001,ENSG00000101216,0.0182094406681015,ENSG00000101216,GMEB2,False,False,False,False
ENSG00000253117,68.196,31.804,ENSG00000253117,0.0001080727827679,ENSG00000253117,OC90,False,False,False,False
ENSG00000044524,96.49215,3.5078499999999906,ENSG00000044524,0.059605362627622,ENSG00000044524,EPHA3,False,False,False,False
ENSG00000134291,77.2846,22.7154,ENSG00000134291,0.02954548317964,ENSG00000134291,TMEM106C,False,False,False,False
ENSG00000126822,76.9717,23.0283,ENSG00000126822,0.0313923525616052,ENSG00000126822,PLEKHG3,False,False,False,False
ENSG00000181610,72.025,27.97499999999999,ENSG00000181610,0.0275120773212246,ENSG00000181610,MRPS23,True,False,False,True
ENSG00000196455,95.8027,4.1972999999999985,ENSG00000196455,0.0179925706605346,ENSG00000196455,PIK3R4,False,False,False,False
ENSG00000198471,83.0374,16.962599999999995,ENSG00000198471,8.007091295542878e-05,ENSG00000198471,RTP2,False,False,False,False
ENSG00000171320,69.74415,30.255849999999995,ENSG00000171320,0.0105382574320255,ENSG00000171320,ESCO2,False,False,False,False
ENSG00000172399,88.2576,11.742400000000004,ENSG00000172399,0.0121000685261827,ENSG00000172399,MYOZ2,False,False,False,False
ENSG00000177791,90.7586,9.2414,ENSG00000177791,0.0044107777423105,ENSG00000177791,MYOZ1,False,False,False,False
ENSG00000164591,74.6077,25.39230000000001,ENSG00000164591,0.0063935119272143,ENSG00000164591,MYOZ3,False,False,False,False
ENSG00000197140,58.56025,41.43975,ENSG00000197140,0.0087444326880354,ENSG00000197140,ADAM32,False,False,False,False
ENSG00000158748,87.9545,12.045500000000004,ENSG00000158748,0.000461215704632,ENSG00000158748,HTR6,False,False,False,False
ENSG00000148680,87.8899,12.110100000000005,ENSG00000148680,0.0120108993729474,ENSG00000148680,HTR7,False,False,False,False
ENSG00000135312,92.52825,7.47175,ENSG00000135312,0.0013612012057407,ENSG00000135312,HTR1B,False,False,False,False
ENSG00000179097,94.2623,5.737700000000004,ENSG00000179097,0.1253273579762773,ENSG00000179097,HTR1F,False,False,False,False
ENSG00000157219,87.9552,12.044799999999997,ENSG00000157219,7.586282163555202e-05,ENSG00000157219,HTR5A,False,False,False,False
ENSG00000116133,96.8992,3.1008000000000067,ENSG00000116133,0.0537293718922159,ENSG00000116133,DHCR24,False,False,False,False
ENSG00000129521,96.6527,3.347300000000004,ENSG00000129521,0.0476488864165648,ENSG00000129521,EGLN3,False,False,False,False
ENSG00000165113,87.9781,12.021900000000002,ENSG00000165113,0.0211157924641584,ENSG00000165113,GKAP1,False,False,False,False
ENSG00000172071,87.444,12.555999999999996,ENSG00000172071,0.122667035976434,ENSG00000172071,EIF2AK3,False,False,False,False
ENSG00000196739,80.973,19.027,ENSG00000196739,0.0352067436959975,ENSG00000196739,COL27A1,False,False,False,False
ENSG00000156042,80.81975,19.18025,ENSG00000156042,0.0067782248968084,ENSG00000156042,CFAP70,False,False,False,False
ENSG00000092051,96.1783,3.821700000000007,ENSG00000092051,0.0020879020608394,ENSG00000092051,JPH4,False,False,False,False
ENSG00000123610,90.5809,9.4191,ENSG00000123610,0.2311860887248907,ENSG00000123610,TNFAIP6,False,False,False,False
ENSG00000175183,99.4819,0.518100000000004,ENSG00000175183,0.0845681510432658,ENSG00000175183,CSRP2,False,False,False,False
ENSG00000108424,99.2009,0.7990999999999957,ENSG00000108424,0.0494686452860185,ENSG00000108424,KPNB1,False,False,False,False
ENSG00000175497,87.34389999999999,12.65610000000001,ENSG00000175497,0.0249984773523041,ENSG00000175497,DPP10,False,False,False,False
ENSG00000105467,72.8055,27.194500000000005,ENSG00000105467,0.0008007312106144,ENSG00000105467,SYNGR4,False,False,False,False
ENSG00000108639,88.8393,11.160700000000006,ENSG00000108639,0.0901808743012503,ENSG00000108639,SYNGR2,False,False,False,False
ENSG00000100321,94.21885,5.781149999999997,ENSG00000100321,0.0635481686279595,ENSG00000100321,SYNGR1,False,False,False,False
ENSG00000127561,93.8865,6.113500000000002,ENSG00000127561,0.0028194742648432,ENSG00000127561,SYNGR3,False,False,False,False
ENSG00000139344,89.2019,10.798100000000003,ENSG00000139344,0.0188181332378194,ENSG00000139344,AMDHD1,False,False,False,False
ENSG00000104643,94.88245,5.117549999999994,ENSG00000104643,0.0135586684679067,ENSG00000104643,MTMR9,False,False,False,False
ENSG00000014641,96.4072,3.592799999999997,ENSG00000014641,0.058933514526092,ENSG00000014641,MDH1,False,False,False,False
ENSG00000138400,69.17685,30.82315,ENSG00000138400,0.0018779389798335,ENSG00000138400,MDH1B,False,False,False,False
ENSG00000197043,94.3536,5.6464,ENSG00000197043,0.1040066252703271,ENSG00000197043,ANXA6,False,False,False,False
ENSG00000101003,93.3673,6.6327,ENSG00000101003,0.014548009635528,ENSG00000101003,GINS1,False,False,False,False
ENSG00000112699,97.043,2.9569999999999936,ENSG00000112699,0.1590542413100697,ENSG00000112699,GMDS,False,False,False,False
ENSG00000021574,92.35795,7.642049999999998,ENSG00000021574,0.0260508394831427,ENSG00000021574,SPAST,False,False,False,False
ENSG00000141098,95.5844,4.415599999999998,ENSG00000141098,0.0229224138562961,ENSG00000141098,GFOD2,False,False,False,False
ENSG00000082014,99.793,0.2069999999999936,ENSG00000082014,0.0420352665122684,ENSG00000082014,SMARCD3,False,False,False,False
ENSG00000167657,84.26089999999999,15.739100000000008,ENSG00000167657,0.0316254592241524,ENSG00000167657,DAPK3,False,False,False,False
ENSG00000180549,74.72755000000001,25.272449999999992,ENSG00000180549,0.0121932218947109,ENSG00000180549,FUT7,False,False,False,False
ENSG00000144045,84.3206,15.6794,ENSG00000144045,0.0074924473637609,ENSG00000144045,DQX1,False,False,False,False
ENSG00000163347,90.5213,9.478700000000003,ENSG00000163347,0.0689372191108767,ENSG00000163347,CLDN1,False,False,False,False
ENSG00000086827,86.1361,13.8639,ENSG00000086827,0.0069497621832236,ENSG00000086827,ZW10,False,False,False,False
ENSG00000185527,96.5517,3.4483000000000033,ENSG00000185527,0.0105534103716565,ENSG00000185527,PDE6G,False,False,False,False
ENSG00000139053,91.5663,8.433700000000002,ENSG00000139053,0.0022567490475894,ENSG00000139053,PDE6H,False,False,False,False
ENSG00000123136,97.1897,2.810299999999998,ENSG00000123136,0.0356573760650241,ENSG00000123136,DDX39A,False,False,False,False
ENSG00000036549,87.03935,12.96065,ENSG00000036549,0.0423485009298704,ENSG00000036549,ZZZ3,False,False,False,False
ENSG00000122432,70.81595,29.18405,ENSG00000122432,0.0093673507513444,ENSG00000122432,SPATA1,False,False,False,False
ENSG00000106028,91.8919,8.108099999999993,ENSG00000106028,0.0604892122122698,ENSG00000106028,SSBP1,False,False,False,False
ENSG00000100012,96.87905,3.1209499999999935,ENSG00000100012,0.0009516609805366,ENSG00000100012,SEC14L3,False,False,False,False
ENSG00000135069,92.4324,7.567599999999999,ENSG00000135069,0.0318526111725911,ENSG00000135069,PSAT1,False,False,False,False
ENSG00000172482,74.74549999999999,25.254500000000007,ENSG00000172482,0.0447932140251464,ENSG00000172482,AGXT,False,False,False,False
ENSG00000163519,69.7056,30.294399999999996,ENSG00000163519,0.0600799480738624,ENSG00000163519,TRAT1,False,False,False,False
ENSG00000102452,98.64825,1.3517500000000098,ENSG00000102452,0.013174503284304,ENSG00000102452,NALCN,False,False,False,False
ENSG00000223573,89.6552,10.344800000000006,ENSG00000223573,0.0082231412198483,ENSG00000223573,TINCR,False,False,False,False
ENSG00000120088,97.5904,2.4095999999999975,ENSG00000120088,4.370582977738584e-05,ENSG00000120088,CRHR1,False,False,False,False
ENSG00000168158,82.0513,17.948700000000002,ENSG00000168158,4.9850833474878665e-05,ENSG00000168158,OR2C1,False,False,False,False
ENSG00000100926,97.5247,2.4753000000000043,ENSG00000100926,0.0142483144243574,ENSG00000100926,TM9SF1,False,False,False,False
ENSG00000168101,95.7346,4.2654,ENSG00000168101,0.0213170174029046,ENSG00000168101,NUDT16L1,False,False,False,False
ENSG00000160223,43.9554,56.0446,ENSG00000160223,0.0151777139034671,ENSG00000160223,ICOSLG,False,False,False,False
ENSG00000112812,79.1808,20.819199999999995,ENSG00000112812,0.0063267911595637,ENSG00000112812,PRSS16,False,False,False,False
ENSG00000167925,73.4466,26.553399999999996,ENSG00000167925,0.0102240006911786,ENSG00000167925,GHDC,False,False,False,False
ENSG00000179954,69.0752,30.924800000000005,ENSG00000179954,0.0128066427065371,ENSG00000179954,SSC5D,False,False,False,False
ENSG00000099341,89.90205,10.097949999999996,ENSG00000099341,0.1005347836910706,ENSG00000099341,PSMD8,False,False,False,False
ENSG00000152422,74.8595,25.140500000000003,ENSG00000152422,0.0520302250476812,ENSG00000152422,XRCC4,False,False,False,False
ENSG00000058729,83.3502,16.6498,ENSG00000058729,0.0163324310191389,ENSG00000058729,RIOK2,False,False,False,False
ENSG00000134917,80.60839999999999,19.39160000000001,ENSG00000134917,0.010294483115129,ENSG00000134917,ADAMTS8,False,False,False,False
ENSG00000109184,96.5753,3.4247000000000014,ENSG00000109184,0.0210861509403981,ENSG00000109184,DCUN1D4,False,False,False,False
ENSG00000198695,52.60295,47.39705,ENSG00000198695,0.1354064087596639,ENSG00000198695,MT-ND6,False,False,False,False
ENSG00000100596,96.257,3.742999999999995,ENSG00000100596,0.1341305931569013,ENSG00000100596,SPTLC2,False,False,False,False
ENSG00000141298,82.6387,17.3613,ENSG00000141298,0.1913974643670861,ENSG00000141298,SSH2,False,False,False,False
ENSG00000241343,100.0,0.0,ENSG00000241343,0.1603148851869217,ENSG00000241343,RPL36A,True,False,False,True
ENSG00000203877,63.2812,36.7188,ENSG00000203877,0.0001709916168389,ENSG00000203877,RIPPLY2,False,False,False,False
ENSG00000139163,93.9394,6.060599999999994,ENSG00000139163,0.104302644420222,ENSG00000139163,ETNK1,False,False,False,False
ENSG00000143845,87.4191,12.5809,ENSG00000143845,0.0138452511861142,ENSG00000143845,ETNK2,False,False,False,False
ENSG00000110721,86.3754,13.6246,ENSG00000110721,0.1151811014621985,ENSG00000110721,CHKA,False,False,False,False
ENSG00000100288,85.9317,14.068299999999994,ENSG00000100288,0.0147893744209995,ENSG00000100288,CHKB,False,False,False,False
ENSG00000129682,99.5918,0.4081999999999937,ENSG00000129682,0.0487968697924709,ENSG00000129682,FGF13,False,False,False,False
ENSG00000105953,93.4397,6.560299999999998,ENSG00000105953,0.0685132991834314,ENSG00000105953,OGDH,False,False,False,False
ENSG00000197444,93.1683,6.831699999999998,ENSG00000197444,0.0034450846664788,ENSG00000197444,OGDHL,False,False,False,False
ENSG00000181192,87.9349,12.0651,ENSG00000181192,0.0265881071383271,ENSG00000181192,DHTKD1,False,False,False,False
ENSG00000173267,84.82175000000001,15.178249999999991,ENSG00000173267,0.1972462088103036,ENSG00000173267,SNCG,False,False,False,False
ENSG00000074317,97.37965,2.620350000000002,ENSG00000074317,0.0001769281951962,ENSG00000074317,SNCB,False,False,False,False
ENSG00000145335,95.0,5.0,ENSG00000145335,0.105489761475079,ENSG00000145335,SNCA,False,False,False,False
ENSG00000085274,91.9672,8.032799999999995,ENSG00000085274,0.0089198644429003,ENSG00000085274,MYNN,False,False,False,False
ENSG00000106780,79.20155,20.798450000000003,ENSG00000106780,0.1508997022376237,ENSG00000106780,MEGF9,False,False,False,False
ENSG00000172183,58.4641,41.5359,ENSG00000172183,0.2009299554140142,ENSG00000172183,ISG20,False,False,False,False
ENSG00000038532,90.28845,9.711549999999988,ENSG00000038532,0.0333750928350146,ENSG00000038532,CLEC16A,False,False,False,False
ENSG00000269404,83.5613,16.438699999999997,ENSG00000269404,0.0370969850813007,ENSG00000269404,SPIB,False,False,False,False
ENSG00000127328,90.6522,9.347800000000008,ENSG00000127328,0.0389343303184432,ENSG00000127328,RAB3IP,False,False,False,False
ENSG00000183208,78.85875,21.14125,ENSG00000183208,0.005802101531739,ENSG00000183208,GDPGP1,False,False,False,False
ENSG00000100413,98.0392,1.960800000000006,ENSG00000100413,0.0119018541454974,ENSG00000100413,POLR3H,False,False,False,False
ENSG00000161267,85.7143,14.285700000000006,ENSG00000161267,0.0385220459546364,ENSG00000161267,BDH1,False,False,False,False
ENSG00000183688,68.86575,31.13424999999999,ENSG00000183688,0.0540143672040354,ENSG00000183688,RFLNB,False,False,False,False
ENSG00000178882,71.9635,28.036500000000004,ENSG00000178882,0.0502434804142691,ENSG00000178882,RFLNA,False,False,False,False
ENSG00000147548,91.50275,8.497250000000008,ENSG00000147548,0.0585557407768242,ENSG00000147548,NSD3,False,False,False,False
ENSG00000106086,93.0636,6.936400000000006,ENSG00000106086,0.0287748002455959,ENSG00000106086,PLEKHA8,False,False,False,False
ENSG00000164619,92.7007,7.299300000000002,ENSG00000164619,0.0608947537148949,ENSG00000164619,BMPER,False,False,False,False
ENSG00000122691,95.59745,4.402549999999991,ENSG00000122691,0.0281393567753509,ENSG00000122691,TWIST1,False,False,False,False
ENSG00000166634,72.1702,27.82980000000001,ENSG00000166634,0.0002294581559942,ENSG00000166634,SERPINB12,False,False,False,False
ENSG00000163209,51.60605,48.39395,ENSG00000163209,0.0234103899428891,ENSG00000163209,SPRR3,False,False,False,False
ENSG00000136869,67.02545,32.974549999999994,ENSG00000136869,0.0658612900768083,ENSG00000136869,TLR4,False,False,False,False
ENSG00000172789,99.5496,0.4504000000000019,ENSG00000172789,0.0027577664294404,ENSG00000172789,HOXC5,False,False,False,False
ENSG00000171806,70.31275,29.68725000000001,ENSG00000171806,0.0060263483544345,ENSG00000171806,METTL18,False,False,False,False
ENSG00000189159,90.2597,9.740300000000005,ENSG00000189159,0.0895460126039151,ENSG00000189159,JPT1,False,False,False,False
ENSG00000183395,86.6667,13.333299999999994,ENSG00000183395,0.0010148920279008,ENSG00000183395,PMCH,False,False,False,False
ENSG00000166501,98.8113,1.1886999999999972,ENSG00000166501,0.1896028074250924,ENSG00000166501,PRKCB,False,False,False,False
ENSG00000129534,53.16815,46.83185,ENSG00000129534,0.0941396733731852,ENSG00000129534,MIS18BP1,False,False,False,False
ENSG00000217128,91.3771,8.622899999999987,ENSG00000217128,0.0414793695941118,ENSG00000217128,FNIP1,False,False,False,False
ENSG00000052795,77.53985,22.46015,ENSG00000052795,0.1495343292285155,ENSG00000052795,FNIP2,False,False,False,False
ENSG00000125851,96.7844,3.215599999999995,ENSG00000125851,0.0055732143069321,ENSG00000125851,PCSK2,False,False,False,False
ENSG00000132932,93.0067,6.993300000000005,ENSG00000132932,0.0041985306627638,ENSG00000132932,ATP8A2,False,False,False,False
ENSG00000138068,84.8185,15.1815,ENSG00000138068,0.0007101765266195,ENSG00000138068,SULT6B1,False,False,False,False
ENSG00000112685,93.6147,6.385300000000001,ENSG00000112685,0.0248404997003308,ENSG00000112685,EXOC2,False,False,False,False
ENSG00000187595,76.0157,23.984300000000005,ENSG00000187595,0.0016513700945086,ENSG00000187595,ZNF385C,False,False,False,False
ENSG00000105617,81.52645,18.473550000000003,ENSG00000105617,0.0133866666112378,ENSG00000105617,LENG1,False,False,False,False
ENSG00000184486,99.7753,0.2246999999999985,ENSG00000184486,0.0002973075572486,ENSG00000184486,POU3F2,False,False,False,False
ENSG00000128191,95.3428,4.657200000000003,ENSG00000128191,0.0130719469269135,ENSG00000128191,DGCR8,False,False,False,False
ENSG00000100312,66.298,33.702,ENSG00000100312,0.0013159848921034,ENSG00000100312,ACR,False,False,False,False
ENSG00000154080,75.09225,24.907749999999993,ENSG00000154080,0.0587362077802945,ENSG00000154080,CHST9,False,False,False,False
ENSG00000133067,90.1758,9.824200000000005,ENSG00000133067,0.0140887892833435,ENSG00000133067,LGR6,False,False,False,False
ENSG00000002746,88.66045,11.339550000000004,ENSG00000002746,0.0041141970957146,ENSG00000002746,HECW1,False,False,False,False
ENSG00000176381,55.5038,44.4962,ENSG00000176381,0.0005176257547279,ENSG00000176381,PRR18,False,False,False,False
ENSG00000169635,88.33155,11.668450000000009,ENSG00000169635,0.006612147546111,ENSG00000169635,HIC2,False,False,False,False
ENSG00000204267,76.2349,23.765100000000004,ENSG00000204267,0.0302537009176263,ENSG00000204267,TAP2,False,False,False,False
ENSG00000161203,100.0,0.0,ENSG00000161203,0.0641476856029949,ENSG00000161203,AP2M1,False,False,False,False
ENSG00000187581,26.7659,73.2341,ENSG00000187581,0.0016053048415663,ENSG00000187581,COX8C,False,False,False,False
ENSG00000176340,68.1159,31.884100000000004,ENSG00000176340,0.1248393966230039,ENSG00000176340,COX8A,False,False,False,False
ENSG00000105677,99.1071,0.8928999999999974,ENSG00000105677,0.0585026509853327,ENSG00000105677,TMEM147,False,False,False,False
ENSG00000214290,69.44555,30.554450000000003,ENSG00000214290,0.007295592721539,ENSG00000214290,POU2AF3,False,False,False,False
ENSG00000170540,96.5517,3.4483000000000033,ENSG00000170540,0.1196755033439363,ENSG00000170540,ARL6IP1,False,False,False,False
ENSG00000122970,92.8994,7.1006,ENSG00000122970,0.0206210626207147,ENSG00000122970,IFT81,False,False,False,False
ENSG00000113504,91.0434,8.956599999999995,ENSG00000113504,0.0363194790337129,ENSG00000113504,SLC12A7,False,False,False,False
ENSG00000042317,67.58385000000001,32.41614999999999,ENSG00000042317,0.0275838301167608,ENSG00000042317,SPATA7,False,False,False,False
ENSG00000198646,91.5297,8.470300000000009,ENSG00000198646,0.036091981237101,ENSG00000198646,NCOA6,False,False,False,False
ENSG00000159596,68.2938,31.706199999999995,ENSG00000159596,0.0173318256639392,ENSG00000159596,TMEM69,False,False,False,False
ENSG00000185909,97.7401,2.259900000000002,ENSG00000185909,0.0148636574229133,ENSG00000185909,KLHDC8B,False,False,False,False
ENSG00000235387,65.3333,34.666700000000006,ENSG00000235387,0.0146102281173987,ENSG00000235387,SPAAR,False,False,False,False
ENSG00000276023,93.9394,6.060599999999994,ENSG00000276023,0.0404686148711435,ENSG00000276023,DUSP14,False,False,False,False
ENSG00000172731,89.6739,10.326099999999997,ENSG00000172731,0.0041676361017986,ENSG00000172731,LRRC20,False,False,False,False
ENSG00000185905,71.7153,28.2847,ENSG00000185905,0.0335216854635026,ENSG00000185905,C16orf54,False,False,False,False
ENSG00000170486,82.45054999999999,17.549450000000007,ENSG00000170486,0.0017342434554267,ENSG00000170486,KRT72,False,False,False,False
ENSG00000185585,81.50895,18.49105,ENSG00000185585,0.0112375247600673,ENSG00000185585,OLFML2A,False,False,False,False
ENSG00000141441,91.4384,8.561599999999999,ENSG00000141441,0.0943631625506172,ENSG00000141441,GAREM1,False,False,False,False
ENSG00000157833,87.68635,12.313649999999996,ENSG00000157833,0.0021155142508515,ENSG00000157833,GAREM2,False,False,False,False
ENSG00000130522,81.69225,18.30775,ENSG00000130522,0.232423422240637,ENSG00000130522,JUND,False,False,False,False
ENSG00000025708,80.38845,19.61154999999999,ENSG00000025708,0.1785662469891885,ENSG00000025708,TYMP,False,False,False,False
ENSG00000100100,78.55815,21.44185,ENSG00000100100,0.0752699349361694,ENSG00000100100,PIK3IP1,False,False,False,False
ENSG00000168610,99.8701,0.1299000000000063,ENSG00000168610,0.1513228293754027,ENSG00000168610,STAT3,False,False,False,False
ENSG00000138378,94.7861,5.213899999999995,ENSG00000138378,0.1696718626293159,ENSG00000138378,STAT4,False,False,False,False
ENSG00000115415,93.5291,6.4709,ENSG00000115415,0.0366200340133609,ENSG00000115415,STAT1,False,False,False,False
ENSG00000170581,66.5478,33.452200000000005,ENSG00000170581,0.0357168155531552,ENSG00000170581,STAT2,False,False,False,False
ENSG00000152457,79.03335,20.96665,ENSG00000152457,0.0270264883223202,ENSG00000152457,DCLRE1C,False,False,False,False
ENSG00000163840,58.066199999999995,41.933800000000005,ENSG00000163840,0.0289835933644785,ENSG00000163840,DTX3L,False,False,False,False
ENSG00000205090,97.6879,2.312100000000001,ENSG00000205090,0.0030194774263561,ENSG00000205090,TMEM240,False,False,False,False
ENSG00000113494,68.46414999999999,31.53585000000001,ENSG00000113494,0.0598728167029621,ENSG00000113494,PRLR,False,False,False,False
ENSG00000089195,85.3119,14.688100000000006,ENSG00000089195,0.0150713420461892,ENSG00000089195,TRMT6,False,False,False,False
ENSG00000175262,51.7365,48.2635,ENSG00000175262,0.0013341628681467,ENSG00000175262,CIROZ,False,False,False,False
ENSG00000083067,97.10265,2.897350000000003,ENSG00000083067,0.0280805597680666,ENSG00000083067,TRPM3,False,False,False,False
ENSG00000054148,83.5355,16.4645,ENSG00000054148,0.0766659976320363,ENSG00000054148,PHPT1,False,False,False,False
ENSG00000198218,99.29175,0.7082499999999925,ENSG00000198218,0.0338992089488652,ENSG00000198218,QRICH1,False,False,False,False
ENSG00000167264,90.2637,9.7363,ENSG00000167264,0.0153592299679084,ENSG00000167264,DUS2,False,False,False,False
ENSG00000144283,96.5576,3.442399999999992,ENSG00000144283,0.1076571186006242,ENSG00000144283,PKP4,False,False,False,False
ENSG00000143217,91.94535,8.054649999999995,ENSG00000143217,0.0376593025490787,ENSG00000143217,NECTIN4,False,False,False,False
ENSG00000102145,85.9564,14.043599999999998,ENSG00000102145,0.0168708982165532,ENSG00000102145,GATA1,False,False,False,False
ENSG00000214510,51.3216,48.6784,ENSG00000214510,0.0012612492272241,ENSG00000214510,SPINK13,False,False,False,False
ENSG00000008256,98.9975,1.0024999999999975,ENSG00000008256,0.0587357510779899,ENSG00000008256,CYTH3,False,False,False,False
ENSG00000187231,98.2759,1.724100000000007,ENSG00000187231,0.1365806428569238,ENSG00000187231,SESTD1,False,False,False,False
